attr_key,attr_name,machine_attr,attr_code,unit,ct_ref,attr_desc,result_type,test_key
13521,Anti thyroid peroxde Ab,Default,ATTRCODE,Null,BSH,Desc,1,10707
13522,Anti-Rubella IgG,Default,ATTRCODE,IU/ml,BSH,Desc,1,10708
13523,Toxoplasma IgM AB,Default,ATTRCODE,Null,BSH,Desc,1,10709
13524,Peritoneal Fluid For Potassium(K+),Default,ATTRCODE,mmol/L,BSH,Desc,1,10710
13525,Peritoneal Fluid For Phosphate(PO4),Default,ATTRCODE,mmol/L,BSH,Desc,1,10711
13526,Peritoneal Fluid for Chloride,Default,ATTRCODE,mmol/L,BSH,Desc,1,10712
13527,Pleural  Fluid For Amylase,Default,ATTRCODE,U/L,BSH,Desc,1,10713
13528,Lithium,Default,ATTRCODE,mmol/L,BSH,Desc,1,10714
13529,Blood Bag No :,Default,ATTRCODE,Null,BSH,Desc,1,10715
13530,Unit :,Default,ATTRCODE,Null,BSH,Desc,1,10715
13531,Patient's Blood Grouping Report :,Default,ATTRCODE,Null,BSH,Desc,1,10715
13532,Blood Group :,Default,ATTRCODE,Null,BSH,Desc,1,10715
13533,Rh Type :,Default,ATTRCODE,Null,BSH,Desc,1,10715
13534,Donor information :,Default,ATTRCODE,Null,BSH,Desc,1,10715
13535,Donor Name :,Default,ATTRCODE,Null,BSH,Desc,1,10715
13536,Age :,Default,ATTRCODE,Null,BSH,Desc,1,10715
13537,Gender :,Default,ATTRCODE,Null,BSH,Desc,1,10715
13538,Blood Component :,Default,ATTRCODE,Null,BSH,Desc,1,10715
13539,Cross Match with donor :,Default,ATTRCODE,Null,BSH,Desc,1,10715
13540,Screening Test Done :,Default,ATTRCODE,Null,BSH,Desc,1,10715
13541,1. HBsAg,Default,ATTRCODE,Null,BSH,Desc,1,10715
13542,2. Anti HCV,Default,ATTRCODE,Null,BSH,Desc,1,10715
13543,3. HIV I & II,Default,ATTRCODE,Null,BSH,Desc,1,10715
13544,4. Syphilis (VDRL),Default,ATTRCODE,Null,BSH,Desc,1,10715
13545,5. Malarial Parasite (ICT),Default,ATTRCODE,Null,BSH,Desc,1,10715
13546,Anti-RNP 70,Default,ATTRCODE,U/mL,BSH,Desc,1,10716
13547,Anti-Phospholipid IgM,Default,ATTRCODE,U/mL,BSH,Desc,1,10717
13548,Default,Default,ATTRCODE,Null,BSH,Desc,1,10718
13549,F-T3,99,ATTRCODE,pg/mL,BSH,Desc,1,10719
13550,ASO Titre,531,ATTRCODE,IU/mL,BSH,Desc,1,10720
13551,Serum Digoxin,Default,ATTRCODE,ng/ml,BSH,Desc,1,10721
13552,T4,270,ATTRCODE,g/dl,BSH,Desc,1,10722
13553,TSH,241,ATTRCODE,IU/mL,BSH,Desc,1,10722
13554,T3,256,ATTRCODE,ng/ml,BSH,Desc,1,10722
13555,RT PCR for Rota Virus,Default,ATTRCODE,Null,BSH,Desc,1,10723
13556,Anti-Thyroid Peroxidase,371,ATTRCODE,IU/ml,BSH,Desc,1,10724
13557,Anti-Thyroglobulin,381,ATTRCODE,IU/mL,BSH,Desc,1,10724
13558,Ovarian/adnexal cyst-small,Default,ATTRCODE,Null,BSH,Desc,1,10725
13559,Ovarian/adnexal cyst-medium to large,Default,ATTRCODE,Null,BSH,Desc,1,10726
13560,Default,Default,ATTRCODE,Null,BSH,Desc,1,10727
13561,"Fibroid-small, single",Default,ATTRCODE,Null,BSH,Desc,1,10728
13562,"Fibroid-multple, small",Default,ATTRCODE,Null,BSH,Desc,1,10729
13563,"Fibroid-multiple, large",Default,ATTRCODE,Null,BSH,Desc,1,10730
13564,TOXOPLASMA IgM AB,Default,ATTRCODE,Null,BSH,Desc,1,10731
13565,Anti TG,Default,ATTRCODE,IU/mL,BSH,Desc,1,10732
13566,Rh-Antibody Detection,Default,ATTRCODE,Null,BSH,Desc,1,10733
13567,Default,Default,ATTRCODE,Null,BSH,Desc,1,10733
13568,Serum  C4  Level,Default,ATTRCODE,g/L,BSH,Desc,1,10734
13569,Piperacillin/Tazobactum,Default,ATTRCODE,Null,BSH,Desc,1,10735
13570,Meropenem,Default,ATTRCODE,Null,BSH,Desc,1,10735
13571,Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13572,Amoxycillin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13573,Amoxyclave,Default,ATTRCODE,Null,BSH,Desc,1,10735
13574,Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13575,Aztreonam,Default,ATTRCODE,Null,BSH,Desc,1,10735
13576,Amikacin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13577,Cefotaxime,Default,ATTRCODE,Null,BSH,Desc,1,10735
13578,Chloramphenicol,Default,ATTRCODE,Null,BSH,Desc,1,10735
13579,Doxycycline,Default,ATTRCODE,Null,BSH,Desc,1,10735
13580,Imipenem,Default,ATTRCODE,Null,BSH,Desc,1,10735
13581,Nalidixic Acid,Default,ATTRCODE,Null,BSH,Desc,1,10735
13582,Piperacillin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13583,Tetracycline,Default,ATTRCODE,Null,BSH,Desc,1,10735
13584,Vancomycin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13585,Cefepime,Default,ATTRCODE,Null,BSH,Desc,1,10735
13586,Cefixime,Default,ATTRCODE,Null,BSH,Desc,1,10735
13587,Ceftazidime,Default,ATTRCODE,Null,BSH,Desc,1,10735
13588,Ceftriaxone,Default,ATTRCODE,Null,BSH,Desc,1,10735
13589,Cefuroxime,Default,ATTRCODE,Null,BSH,Desc,1,10735
13590,Cephradine,Default,ATTRCODE,Null,BSH,Desc,1,10735
13591,Cloxacillin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13592,Co-trimoxazole,Default,ATTRCODE,Null,BSH,Desc,1,10735
13593,Erythromycin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13594,Gentamicin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13595,Levofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13596,Linezolid,Default,ATTRCODE,Null,BSH,Desc,1,10735
13597,Mecillinam,Default,ATTRCODE,Null,BSH,Desc,1,10735
13598,Neomycin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13599,Netilmicin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13600,Nitrofurantoin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13601,Penicillin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13602,Cefaclor,Default,ATTRCODE,Null,BSH,Desc,1,10735
13603,Ciprofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13604,Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10735
13605,Cefoxitin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13606,Clindamycin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13607,Gentamicin HGM,Default,ATTRCODE,Null,BSH,Desc,1,10735
13608,Tigecycline,Default,ATTRCODE,Null,BSH,Desc,1,10735
13609,*Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13610,*Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10735
13611,Mupirocin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13612,Teicoplanin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13613,Cefpodoxime,Default,ATTRCODE,Null,BSH,Desc,1,10735
13614,*Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10735
13615,Default,Default,ATTRCODE,Null,BSH,Desc,1,10736
13616,Gram Stain,Default,ATTRCODE,Null,BSH,Desc,1,10736
13617,Pus Cell,WBCM,ATTRCODE,Null,BSH,Desc,1,10737
13618,AFB,Default,ATTRCODE,Null,BSH,Desc,1,10737
13619,Default,Default,ATTRCODE,Null,BSH,Desc,1,10738
13620,Default,Default,ATTRCODE,Null,BSH,Desc,1,10739
13621,"Omental Tissue, small",Default,ATTRCODE,Null,BSH,Desc,1,10740
13622,"Omental Tissue, medium to large",Default,ATTRCODE,Null,BSH,Desc,1,10741
13623,Default,Default,ATTRCODE,Null,BSH,Desc,1,10742
13624,Default,Default,ATTRCODE,Null,BSH,Desc,1,10743
13625,CD20,Default,ATTRCODE,Null,BSH,Desc,1,10744
13626,Prostatic tissue (TUR) above 5 gm,Default,ATTRCODE,Null,BSH,Desc,1,10745
13627,Prostatic tissue (TUR) below 5 gm,Default,ATTRCODE,Null,BSH,Desc,1,10746
13628,*HDL Cholesterol,dHDL,ATTRCODE,mg/dL,BSH,Desc,1,10747
13629,Protein,C-PROM,ATTRCODE,mg/dL,BSH,Desc,1,10748
13630,Default,Default,ATTRCODE,Null,BSH,Desc,1,10748
13631,Glucose,300,ATTRCODE,mg/dL,BSH,Desc,1,10748
13632,Urine Lipase,Default,ATTRCODE,U/L,BSH,Desc,1,10749
13633,CSF for Genexpert,Default,ATTRCODE,Null,BSH,Desc,1,10750
13634,HVS (High Vaginal Swab) for R/E,Default,ATTRCODE,Null,BSH,Desc,1,10751
13635,Pus cells,Default,ATTRCODE,Null,BSH,Desc,1,10752
13636,Epithelial cells,Default,ATTRCODE,Null,BSH,Desc,1,10752
13637,Gram negetive extracellur diplococci,Default,ATTRCODE,Null,BSH,Desc,1,10752
13638,Gram negative intracellular diplococci,Default,ATTRCODE,Null,BSH,Desc,1,10752
13639,Gram Positive Cocci,Default,ATTRCODE,Null,BSH,Desc,1,10752
13640,Gram Negative Bacilli,Default,ATTRCODE,Null,BSH,Desc,1,10752
13641,Gram Positive Bacilli,Default,ATTRCODE,Null,BSH,Desc,1,10752
13642,Yeast cell,Default,ATTRCODE,Null,BSH,Desc,1,10752
13643,Gram negative diplococci,Default,ATTRCODE,Null,BSH,Desc,1,10752
13644,Gram Stain,Default,ATTRCODE,Null,BSH,Desc,1,10752
13645,Bile for C/S,Default,ATTRCODE,Null,BSH,Desc,1,10753
13646,White Blood Cells,WBC,ATTRCODE,/cumm,BSH,Desc,1,10754
13647,Growth Hormone Basal,Default,ATTRCODE,ng/mL,BSH,Desc,1,10755
13648,Renal Tissue for DIF,Default,ATTRCODE,Null,BSH,Desc,1,10756
13649,Serum Free PSA,F-PSA,ATTRCODE,ng/mL,BSH,Desc,1,10757
13650,Free PSA / Total PSA Ratio,Default,ATTRCODE,%,BSH,Desc,1,10757
13651,Serum Total PSA,Default,ATTRCODE,ng/mL,BSH,Desc,1,10757
13652,Default,Default,ATTRCODE,Null,BSH,Desc,1,10757
13653,2 hrs After 75 gm Glucose,Default,ATTRCODE,mmol/L,BSH,Desc,1,10758
13654,Fasting,Default,ATTRCODE,mmol/L,BSH,Desc,1,10758
13655,1 hr After 75 gm Glucose,Default,ATTRCODE,mmol/L,BSH,Desc,1,10758
13656,1.5 hrs After 75 gm Glucose,Default,ATTRCODE,mmol/L,BSH,Desc,1,10758
13657,IgM Against Dengue Virus,Default,ATTRCODE,Null,BSH,Desc,1,10759
13658,IgG Against Dengue Virus,Default,ATTRCODE,Null,BSH,Desc,1,10759
13659,Japanes B.Encephalitis Ab,Default,ATTRCODE,Null,BSH,Desc,1,10760
13660,Fasting,Default,ATTRCODE,mmol/L,BSH,Desc,1,10761
13661,2 hrs after 75gms of oral glucose,300,ATTRCODE,mmol/L,BSH,Desc,1,10761
13662,Corresponding urine sugar,Default,ATTRCODE,Null,BSH,Desc,1,10761
13663,Blood Bag No :,Default,ATTRCODE,Null,BSH,Desc,1,10762
13664,Unit :,Default,ATTRCODE,Null,BSH,Desc,1,10762
13665,Patient's Blood Grouping Report :,Default,ATTRCODE,Null,BSH,Desc,1,10762
13666,Blood Group :,Default,ATTRCODE,Null,BSH,Desc,1,10762
13667,Rh Type :,Default,ATTRCODE,Null,BSH,Desc,1,10762
13668,Donor information :,Default,ATTRCODE,Null,BSH,Desc,1,10762
13669,Donor Name :,Default,ATTRCODE,Null,BSH,Desc,1,10762
13670,Age :,Default,ATTRCODE,Null,BSH,Desc,1,10762
13671,Gender :,Default,ATTRCODE,Null,BSH,Desc,1,10762
13672,Blood Component :,Default,ATTRCODE,Null,BSH,Desc,1,10762
13673,Rh (D) Antibody Detection & titre,Default,ATTRCODE,Null,BSH,Desc,1,10762
13674,Screening Test Done :,Default,ATTRCODE,Null,BSH,Desc,1,10762
13675,1. HBsAg,Default,ATTRCODE,Null,BSH,Desc,1,10762
13676,2. Anti HCV,Default,ATTRCODE,Null,BSH,Desc,1,10762
13677,3. HIV I & II,Default,ATTRCODE,Null,BSH,Desc,1,10762
13678,4. Syphilis (VDRL),Default,ATTRCODE,Null,BSH,Desc,1,10762
13679,5. Malarial Parasite (ICT),Default,ATTRCODE,Null,BSH,Desc,1,10762
13680,Unit :,Default,ATTRCODE,Null,BSH,Desc,1,10763
13681,Patient's Blood Grouping Report :,Default,ATTRCODE,Null,BSH,Desc,1,10763
13682,Blood Group :,Default,ATTRCODE,Null,BSH,Desc,1,10763
13683,Rh Type :,Default,ATTRCODE,Null,BSH,Desc,1,10763
13684,Donor information :,Default,ATTRCODE,Null,BSH,Desc,1,10763
13685,Donor Name :,Default,ATTRCODE,Null,BSH,Desc,1,10763
13686,Age :,Default,ATTRCODE,Null,BSH,Desc,1,10763
13687,Cross Match with donor :,Default,ATTRCODE,Null,BSH,Desc,1,10763
13688,Screening Test Done :,Default,ATTRCODE,Null,BSH,Desc,1,10763
13689,1. HBsAg,Default,ATTRCODE,Null,BSH,Desc,1,10763
13690,2. Anti HCV,Default,ATTRCODE,Null,BSH,Desc,1,10763
13691,3. HIV I & II,Default,ATTRCODE,Null,BSH,Desc,1,10763
13692,4. Syphilis (VDRL),Default,ATTRCODE,Null,BSH,Desc,1,10763
13693,5. Malarial Parasite (ICT),Default,ATTRCODE,Null,BSH,Desc,1,10763
13694,Blood Bag No :,Default,ATTRCODE,Null,BSH,Desc,1,10763
13695,Gender :,Default,ATTRCODE,Null,BSH,Desc,1,10763
13696,Blood Component :,Default,ATTRCODE,Null,BSH,Desc,1,10763
13697,MAGNESIUM,Default,ATTRCODE,mmol/L,BSH,Desc,1,10764
13698,Bcl2,Default,ATTRCODE,Null,BSH,Desc,1,10765
13699,Bcl6,Default,ATTRCODE,Null,BSH,Desc,1,10766
13700,CD1a,Default,ATTRCODE,Null,BSH,Desc,1,10767
13701,Appendix,Default,ATTRCODE,Null,BSH,Desc,1,10768
13702,Lymph node-single,Default,ATTRCODE,Null,BSH,Desc,1,10769
13703,Thyroid,Default,ATTRCODE,Null,BSH,Desc,1,10770
13704,Immunohistochemistry-7,Default,ATTRCODE,Null,BSH,Desc,1,10771
13705,Default,Default,ATTRCODE,Null,BSH,Desc,1,10772
13706,Default,Default,ATTRCODE,Null,BSH,Desc,1,10773
13707,Calcium Urine Spot,Default,ATTRCODE,mg/dL,BSH,Desc,1,10774
13708,Micro Albumin Urine 24hrs,Default,ATTRCODE,mg/24hrs,BSH,Desc,1,10775
13709,Urinary Total Volume,Default,ATTRCODE,ml,BSH,Desc,1,10775
13710,Urinary Albumin 24hrs,Default,ATTRCODE,mg/24hrs,BSH,Desc,1,10776
13711,Urinary Total Volume,Default,ATTRCODE,ml,BSH,Desc,1,10776
13712,Pericardial Fluid For Amylase,Default,ATTRCODE,U/L,BSH,Desc,1,10777
13713,Anti-Smooth muscle Ab,Default,ATTRCODE,Null,BSH,Desc,1,10778
13714,Pus Cell,WBCM,ATTRCODE,Null,BSH,Desc,1,10779
13715,AFB,Default,ATTRCODE,Null,BSH,Desc,1,10779
13716,RF Test,Default,ATTRCODE,Null,BSH,Desc,1,10780
13717,Default,Default,ATTRCODE,Null,BSH,Desc,1,10781
13718,Blood Bag No :,Default,ATTRCODE,Null,BSH,Desc,1,10782
13719,Unit :,Default,ATTRCODE,Null,BSH,Desc,1,10782
13720,Patient's Blood Grouping Report :,Default,ATTRCODE,Null,BSH,Desc,1,10782
13721,Blood Group :,Default,ATTRCODE,Null,BSH,Desc,1,10782
13722,Rh Type :,Default,ATTRCODE,Null,BSH,Desc,1,10782
13723,Donor information :,Default,ATTRCODE,Null,BSH,Desc,1,10782
13724,Donor Name :,Default,ATTRCODE,Null,BSH,Desc,1,10782
13725,Age :,Default,ATTRCODE,Null,BSH,Desc,1,10782
13726,Gender :,Default,ATTRCODE,Null,BSH,Desc,1,10782
13727,Blood Component :,Default,ATTRCODE,Null,BSH,Desc,1,10782
13728,Cross Match with donor :,Default,ATTRCODE,Null,BSH,Desc,1,10782
13729,Screening Test Done :,Default,ATTRCODE,Null,BSH,Desc,1,10782
13730,1. HBsAg,Default,ATTRCODE,Null,BSH,Desc,1,10782
13731,2. Anti HCV,Default,ATTRCODE,Null,BSH,Desc,1,10782
13732,3. HIV I & II,Default,ATTRCODE,Null,BSH,Desc,1,10782
13733,4. Syphilis (VDRL),Default,ATTRCODE,Null,BSH,Desc,1,10782
13734,5. Malarial Parasite (ICT),Default,ATTRCODE,Null,BSH,Desc,1,10782
13735,Protein Electrophoresis,Default,ATTRCODE,Null,BSH,Desc,1,10783
13736,U. Benzodiazepines,Default,ATTRCODE,ng/mL,BSH,Desc,1,10784
13737,Coomb's test,Default,ATTRCODE,Null,BSH,Desc,1,10785
13738,Direct Coomb's test,Default,ATTRCODE,Null,BSH,Desc,1,10785
13739,Indirect Coomb's test,Default,ATTRCODE,Null,BSH,Desc,1,10785
13740,Default,Default,ATTRCODE,Null,BSH,Desc,1,10785
13741,24Hrs Urine Volume,Default,ATTRCODE,ml/24hrs,BSH,Desc,1,10786
13742,Magnesium,Mg,ATTRCODE,mg/dL,BSH,Desc,1,10787
13743,S. Globulin,Default,ATTRCODE,gm/L,BSH,Desc,1,10788
13744,S. Albumin,ALB,ATTRCODE,gm/L,BSH,Desc,1,10788
13745,S. Total Protein,TP,ATTRCODE,mg/L,BSH,Desc,1,10788
13746,A/G Ratio,Default,ATTRCODE,Null,BSH,Desc,1,10788
13747,Serum Ammonia,AMON,ATTRCODE,?mol/L,BSH,Desc,1,10789
13748,Albumin,ALB,ATTRCODE,gm/L,BSH,Desc,1,10790
13749,Total Protein,TP,ATTRCODE,gm/L,BSH,Desc,1,10790
13750,2 hrs After Lunch,GLU,ATTRCODE,mmol/L,BSH,Desc,1,10791
13751,Corresponding Urine Suger,Default,ATTRCODE,Null,BSH,Desc,1,10791
13752,Blood Bag No :,Default,ATTRCODE,Null,BSH,Desc,1,10792
13753,Unit :,Default,ATTRCODE,Null,BSH,Desc,1,10792
13754,Patient's Blood Grouping Report :,Default,ATTRCODE,Null,BSH,Desc,1,10792
13755,Blood Group :,Default,ATTRCODE,Null,BSH,Desc,1,10792
13756,Rh Type :,Default,ATTRCODE,Null,BSH,Desc,1,10792
13757,Donor information :,Default,ATTRCODE,Null,BSH,Desc,1,10792
13758,Donor Name :,Default,ATTRCODE,Null,BSH,Desc,1,10792
13759,Age :,Default,ATTRCODE,Null,BSH,Desc,1,10792
13760,Gender :,Default,ATTRCODE,Null,BSH,Desc,1,10792
13761,Blood Component :,Default,ATTRCODE,Null,BSH,Desc,1,10792
13762,Cross Match with donor :,Default,ATTRCODE,Null,BSH,Desc,1,10792
13763,Screening Test Done :,Default,ATTRCODE,Null,BSH,Desc,1,10792
13764,1. HBsAg,Default,ATTRCODE,Null,BSH,Desc,1,10792
13765,2. Anti HCV,Default,ATTRCODE,Null,BSH,Desc,1,10792
13766,3. HIV I & II,Default,ATTRCODE,Null,BSH,Desc,1,10792
13767,4. Syphilis (VDRL),Default,ATTRCODE,Null,BSH,Desc,1,10792
13768,5. Malarial Parasite (ICT),Default,ATTRCODE,Null,BSH,Desc,1,10792
13769,Blood Bag No :,Default,ATTRCODE,Null,BSH,Desc,1,10793
13770,Unit :,Default,ATTRCODE,Null,BSH,Desc,1,10793
13771,Patient's Blood Grouping Report :,Default,ATTRCODE,Null,BSH,Desc,1,10793
13772,Blood Group :,Default,ATTRCODE,Null,BSH,Desc,1,10793
13773,Rh Type :,Default,ATTRCODE,Null,BSH,Desc,1,10793
13774,Donor information :,Default,ATTRCODE,Null,BSH,Desc,1,10793
13775,Donor Name :,Default,ATTRCODE,Null,BSH,Desc,1,10793
13776,Age :,Default,ATTRCODE,Null,BSH,Desc,1,10793
13777,Gender :,Default,ATTRCODE,Null,BSH,Desc,1,10793
13778,Blood Component :,Default,ATTRCODE,Null,BSH,Desc,1,10793
13779,Cross Match with donor :,Default,ATTRCODE,Null,BSH,Desc,1,10793
13780,Screening Test Done :,Default,ATTRCODE,Null,BSH,Desc,1,10793
13781,1. HBsAg,Default,ATTRCODE,Null,BSH,Desc,1,10793
13782,2. Anti HCV,Default,ATTRCODE,Null,BSH,Desc,1,10793
13783,3. HIV I & II,Default,ATTRCODE,Null,BSH,Desc,1,10793
13784,4. Syphilis (VDRL),Default,ATTRCODE,Null,BSH,Desc,1,10793
13785,5. Malarial Parasite (ICT),Default,ATTRCODE,Null,BSH,Desc,1,10793
13786,GAMMA-GT,326,ATTRCODE,U/L,BSH,Desc,1,10794
13787,Potassium (K+),K,ATTRCODE,mmol/L,BSH,Desc,1,10795
13788,Microalbumin,Default,ATTRCODE,mg/L,BSH,Desc,1,10796
13789,Corresponding urine sugar,Default,ATTRCODE,Null,BSH,Desc,1,10797
13790,2 hrs after 75gms of oral glucose,300,ATTRCODE,mmol/L,BSH,Desc,1,10797
13791,Bilirubin Total,TBIL,ATTRCODE,mg/dl,BSH,Desc,1,10798
13792,Direct,Default,ATTRCODE,mg/dl,BSH,Desc,1,10798
13793,Indirect,Default,ATTRCODE,mg/dl,BSH,Desc,1,10798
13794,Chloride,Cl,ATTRCODE,mmol/L,BSH,Desc,1,10799
13795,"Vitamin D (25, OH Cholecalciferol)",523,ATTRCODE,ng/ml,BSH,Desc,1,10800
13796,Insufficiency,Default,ATTRCODE,ng/ml,BSH,Desc,1,10800
13797,Sufficiency,Default,ATTRCODE,ng/ml,BSH,Desc,1,10800
13798,Toxicity,Default,ATTRCODE,ng/ml,BSH,Desc,1,10800
13799,HBs Ag,628,ATTRCODE,Null,BSH,Desc,1,10801
13800,Amoxycillin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13801,Amoxyclave,Default,ATTRCODE,Null,BSH,Desc,1,10802
13802,Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13803,Aztreonam,Default,ATTRCODE,Null,BSH,Desc,1,10802
13804,Amikacin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13805,Cefotaxime,Default,ATTRCODE,Null,BSH,Desc,1,10802
13806,Chloramphenicol,Default,ATTRCODE,Null,BSH,Desc,1,10802
13807,Doxycycline,Default,ATTRCODE,Null,BSH,Desc,1,10802
13808,Imipenem,Default,ATTRCODE,Null,BSH,Desc,1,10802
13809,Nalidixic Acid,Default,ATTRCODE,Null,BSH,Desc,1,10802
13810,Piperacillin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13811,Tetracycline,Default,ATTRCODE,Null,BSH,Desc,1,10802
13812,Vancomycin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13813,Cefepime,Default,ATTRCODE,Null,BSH,Desc,1,10802
13814,Cefixime,Default,ATTRCODE,Null,BSH,Desc,1,10802
13815,Ceftazidime,Default,ATTRCODE,Null,BSH,Desc,1,10802
13816,Ceftriaxone,Default,ATTRCODE,Null,BSH,Desc,1,10802
13817,Cefuroxime,Default,ATTRCODE,Null,BSH,Desc,1,10802
13818,Cephradine,Default,ATTRCODE,Null,BSH,Desc,1,10802
13819,Cloxacillin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13820,Co-trimoxazole,Default,ATTRCODE,Null,BSH,Desc,1,10802
13821,Erythromycin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13822,Gentamicin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13823,Levofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13824,Linezolid,Default,ATTRCODE,Null,BSH,Desc,1,10802
13825,Mecillinam,Default,ATTRCODE,Null,BSH,Desc,1,10802
13826,Neomycin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13827,Netilmicin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13828,Nitrofurantoin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13829,Penicillin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13830,Cefaclor,Default,ATTRCODE,Null,BSH,Desc,1,10802
13831,Ciprofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13832,Piperacillin/Tazobactum,Default,ATTRCODE,Null,BSH,Desc,1,10802
13833,Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13834,Meropenem,Default,ATTRCODE,Null,BSH,Desc,1,10802
13835,Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10802
13836,Teicoplanin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13837,Cefoxitin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13838,Clindamycin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13839,Gentamicin HGM,Default,ATTRCODE,Null,BSH,Desc,1,10802
13840,Tigecycline,Default,ATTRCODE,Null,BSH,Desc,1,10802
13841,*Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13842,*Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10802
13843,*Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10802
13844,Amoxycillin,Default,ATTRCODE,Null,BSH,Desc,1,10803
13845,Amoxyclave,Default,ATTRCODE,Null,BSH,Desc,1,10803
13846,Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10803
13847,Aztreonam,Default,ATTRCODE,Null,BSH,Desc,1,10803
13848,Amikacin,Default,ATTRCODE,Null,BSH,Desc,1,10803
13849,Cefotaxime,Default,ATTRCODE,Null,BSH,Desc,1,10803
13850,Chloramphenicol,Default,ATTRCODE,Null,BSH,Desc,1,10803
13851,Doxycycline,Default,ATTRCODE,Null,BSH,Desc,1,10803
13852,Imipenem,Default,ATTRCODE,Null,BSH,Desc,1,10803
13853,Nalidixic Acid,Default,ATTRCODE,Null,BSH,Desc,1,10803
13854,Piperacillin,Default,ATTRCODE,Null,BSH,Desc,1,10803
13855,Tetracycline,Default,ATTRCODE,Null,BSH,Desc,1,10803
13856,Vancomycin,Default,ATTRCODE,Null,BSH,Desc,1,10803
13857,Cefepime,Default,ATTRCODE,Null,BSH,Desc,1,10803
13858,Cefixime,Default,ATTRCODE,Null,BSH,Desc,1,10803
13859,Ceftazidime,Default,ATTRCODE,Null,BSH,Desc,1,10803
13860,Ceftriaxone,Default,ATTRCODE,Null,BSH,Desc,1,10803
13861,Cefuroxime,Default,ATTRCODE,Null,BSH,Desc,1,10803
13862,Cephradine,Default,ATTRCODE,Null,BSH,Desc,1,10803
13863,Cloxacillin,Default,ATTRCODE,Null,BSH,Desc,1,10803
13864,Co-trimoxazole,Default,ATTRCODE,Null,BSH,Desc,1,10803
13865,Erythromycin,Default,ATTRCODE,Null,BSH,Desc,1,10803
13866,Gentamicin,Default,ATTRCODE,Null,BSH,Desc,1,10803
13867,Levofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10803
13868,Linezolid,Default,ATTRCODE,Null,BSH,Desc,1,10803
13869,Mecillinam,Default,ATTRCODE,Null,BSH,Desc,1,10803
13870,Neomycin,Default,ATTRCODE,Null,BSH,Desc,1,10803
13871,Netilmicin,Default,ATTRCODE,Null,BSH,Desc,1,10803
13872,Nitrofurantoin,Default,ATTRCODE,Null,BSH,Desc,1,10803
13873,Penicillin,Default,ATTRCODE,Null,BSH,Desc,1,10803
13874,Cefaclor,Default,ATTRCODE,Null,BSH,Desc,1,10803
13875,Ciprofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10803
13876,Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10803
13877,Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10803
